gps_accuracy_m,accel_norm,location_velocity_kmh,network_type,order_acceptance_latency_s,peer_claims_same_window,zone_claim_spike_ratio,device_subnet_overlap,claim_time_std_minutes,battery_drain_pct_per_hr,is_fraud
17.7629,13.24,35.0454,1,82.6408,4,1.212,2,38.7485,24.4334,0
18.5806,13.3962,5.8523,1,83.382,5,1.1734,2,37.4317,15.2301,0
11.363,13.3882,2.7678,1,72.501,7,1.2502,0,40.3846,17.5995,0
21.2995,11.198,14.7765,1,60.2707,4,1.7374,0,73.0533,14.4153,0
18.8771,9.4489,3.7281,1,49.4775,7,2.2162,1,78.1434,11.4376,0
5.2373,11.5519,28.2284,1,13.3833,3,1.7057,1,99.0898,9.1778,0
23.702,11.8744,34.0477,1,34.1488,5,1.881,0,78.005,17.6377,0
21.4717,11.8442,36.0149,1,76.6506,5,1.7366,1,91.7355,9.9574,0
22.0004,12.1932,0.7081,1,71.2897,2,1.0357,0,109.3537,22.2494,0
24.6278,13.1158,33.2358,1,52.967,1,1.843,1,25.5355,23.5882,0
8.0655,8.6499,12.7538,1,68.0296,2,1.038,0,37.1025,21.311,0
2.5712,9.7414,1.5009,0,3.0804,26,6.0123,16,3.4851,46.3483,1
13.3537,12.4125,10.0903,1,54.0402,5,2.4914,0,47.9832,9.91,0
20.0197,11.2954,3.8216,1,67.0746,4,1.387,1,81.6516,14.2606,0
12.9878,10.5659,7.9287,1,59.8171,4,1.283,0,95.1483,18.055,0
6.0744,13.4411,2.77,1,23.0065,5,0.9517,0,49.3917,24.6407,0
3.9689,9.8133,1.5009,0,2.9719,56,8.6455,16,3.5961,61.3412,1
13.2278,10.4801,9.0776,1,82.0035,6,1.941,1,32.2421,11.7786,0
12.1298,12.4981,35.9,0,75.0484,6,2.3529,1,74.0408,10.4248,0
12.9473,13.4797,4.5477,1,68.4672,4,1.1757,1,117.509,23.0164,0
23.4431,10.3308,27.9558,1,64.7093,5,1.521,2,17.4944,12.5103,0
24.8235,10.5993,14.87,1,29.623,6,1.2966,1,31.5821,23.1177,0
12.0505,10.0947,17.1286,1,48.4606,2,1.0505,2,109.3373,11.7783,0
6.675,11.0028,37.741,1,33.2715,7,2.3608,0,105.5798,17.02,0
12.625,12.9897,19.0025,0,50.4039,2,1.927,0,82.5695,20.0724,0
20.648,10.9493,3.7258,0,62.8404,0,1.7696,2,61.432,14.3171,0
14.6916,12.2648,34.2541,1,77.2885,0,1.5568,2,118.1112,24.2899,0
18.1189,8.8665,29.8766,1,15.0925,2,1.4625,2,97.3916,15.4508,0
12.015,8.3757,4.8093,1,43.2222,4,0.8438,1,71.5649,15.7055,0
7.062,10.7393,22.3669,1,88.4545,0,1.6085,2,42.4011,23.0941,0
17.7412,8.489,26.8383,1,70.6046,1,1.2269,2,86.5322,14.2671,0
8.0739,9.879,30.6294,1,22.1566,5,1.0535,2,92.1556,14.6397,0
19.403,10.141,4.5439,1,23.0326,0,1.6828,1,117.3174,16.7817,0
0.5778,9.8401,1.5009,0,0.6333,46,11.7597,14,0.1766,63.2172,1
10.0511,12.3576,37.1366,1,41.2525,1,1.9039,0,112.1585,24.1879,0
22.1213,10.5422,10.4035,1,43.4331,3,2.3757,2,104.0221,19.2009,0
10.4413,8.6755,21.3111,1,9.3535,5,2.1948,1,56.9785,11.6079,0
22.4851,12.8259,19.4592,0,34.8968,3,2.3188,1,26.9934,11.969,0
7.9494,11.0865,15.0234,1,51.382,7,0.8223,1,27.9252,11.0842,0
8.6085,13.0351,30.8364,1,37.5109,7,1.3147,2,119.8287,13.3689,0
22.9609,11.8597,39.7938,1,17.6826,2,1.7553,1,23.1921,23.1027,0
10.2128,9.1191,0.8992,1,73.9649,5,1.3923,2,104.2547,19.892,0
20.5314,8.8691,33.1892,1,75.5032,4,0.8844,0,88.4173,15.5498,0
22.066,10.5665,14.2615,1,63.7379,2,2.0301,2,46.8232,21.593,0
12.5063,8.4156,39.1786,1,59.3906,7,1.3483,1,88.2717,11.6864,0
17.484,12.1424,38.7028,0,72.9124,2,1.8447,0,119.1252,21.1495,0
21.6222,12.2608,31.7741,0,85.8474,1,1.7362,2,105.3236,10.5501,0
1.9799,9.6643,1.5009,1,0.8567,54,8.2418,18,1.6296,44.4229,1
0.8751,9.8707,1.5009,0,1.1904,48,5.1188,7,4.671,44.7724,1
17.4186,12.3403,13.9339,1,14.2809,7,1.6642,2,82.9052,22.4353,0
7.2346,9.3316,23.8984,1,87.947,7,1.818,0,47.5817,8.7676,0
7.2244,8.1838,2.0335,1,13.8561,5,1.0849,1,17.4524,16.4065,0
23.2252,11.1334,9.0471,0,42.138,4,2.3831,1,119.8098,10.6619,0
19.1094,12.1335,15.2232,1,66.7422,4,2.3704,2,75.3642,10.9945,0
9.4063,12.5877,11.6178,1,67.8931,7,2.3149,2,31.0478,12.8135,0
22.2404,8.7768,18.5266,1,80.3718,2,0.9823,0,59.963,23.508,0
5.8444,11.6051,17.3996,0,24.9664,1,2.4652,1,86.3164,12.0886,0
23.2622,13.1092,14.4416,1,71.6477,4,1.1338,1,45.7401,21.5366,0
8.2889,10.2084,2.264,1,80.0553,5,1.7144,0,94.4285,11.9932,0
0.7006,9.6951,1.5009,0,0.6042,21,8.5772,8,2.5984,66.2911,1
3.362,9.6672,1.5009,0,1.5154,27,11.5071,19,0.5673,36.1339,1
14.718,10.6284,33.2333,1,24.965,0,1.8965,1,62.4408,10.4861,0
15.1984,9.3785,25.4055,1,22.4018,6,1.9701,1,89.2214,15.8234,0
16.7002,10.4298,23.9533,1,53.2629,2,2.4786,2,38.2742,24.2333,0
15.7314,9.0761,8.5677,1,87.4339,7,2.0142,0,54.3145,20.233,0
9.7927,12.1597,22.9685,1,51.0619,7,1.222,1,110.5894,15.9553,0
8.7489,8.8363,7.1298,1,57.6291,5,1.2797,2,35.4442,21.6979,0
11.813,13.091,21.9704,1,34.3438,6,1.4127,0,50.805,9.9648,0
16.1624,10.9693,9.5095,1,28.7566,5,1.6177,1,104.371,21.9406,0
5.2054,11.8058,35.8299,1,67.7916,2,2.2018,1,77.3264,15.3288,0
13.0202,10.2545,30.5077,1,55.8472,3,1.0607,1,70.2636,9.6779,0
24.8157,10.3636,16.3037,1,84.5842,0,2.1694,1,63.47,14.536,0
19.6735,10.5451,32.0935,1,44.2964,6,0.8905,0,75.9657,12.86,0
18.7658,11.6295,27.2873,1,15.8145,7,1.9785,2,103.6203,19.3343,0
24.8401,12.7782,32.1797,1,65.0812,4,2.3506,1,89.3201,17.2269,0
6.4146,10.3574,8.6807,1,52.0077,4,1.6918,0,65.4689,15.3251,0
9.4607,8.4,21.6861,1,70.9624,0,2.1432,2,117.4598,23.6852,0
15.7456,12.9831,24.0414,1,82.0818,2,2.2858,0,84.0929,18.3076,0
17.2619,9.0535,10.8656,1,40.4209,7,1.6388,2,24.4678,13.1629,0
5.5419,13.2176,10.2253,1,61.6994,1,1.9153,2,57.0803,21.6571,0
9.1104,11.7925,4.2192,1,46.5831,7,0.8627,0,93.1641,20.0027,0
15.5074,9.8885,34.6757,1,64.2735,0,1.7743,2,103.9257,17.1057,0
18.6323,11.8918,0.3269,1,55.5686,7,1.5111,1,78.5417,14.2114,0
19.5591,13.4413,18.5489,1,11.7781,6,1.383,1,28.18,13.1391,0
19.1511,8.9174,36.7865,0,46.5564,0,2.0424,1,95.5937,24.8206,0
15.9071,11.7074,34.2482,1,61.9515,3,1.8423,1,26.7739,8.0059,0
18.435,10.0204,23.7764,1,13.5183,2,1.0821,1,72.7515,17.9992,0
21.7908,12.3534,18.6872,1,24.7115,4,1.066,1,43.5432,18.6858,0
8.0219,8.2911,17.5019,1,80.7797,2,0.8114,2,105.8474,24.2582,0
9.1902,12.5337,30.238,1,17.107,5,1.1789,0,97.6729,21.9998,0
6.0374,10.7495,0.099,1,60.3859,1,2.257,2,89.3146,8.9453,0
5.7175,10.1513,33.4334,0,81.4897,3,2.3794,2,43.7193,11.243,0
13.5905,8.9168,22.9417,1,65.406,6,1.2522,1,95.6825,23.7642,0
23.0988,13.2402,9.449,1,72.1841,2,0.9142,2,83.3995,20.0817,0
23.0066,11.1275,34.5831,1,18.2844,1,1.7297,0,15.0273,8.0775,0
21.1523,8.2522,11.6956,0,57.8704,6,1.8013,2,79.2303,8.9626,0
1.0512,9.7477,1.5009,0,1.8895,52,7.2103,11,2.5643,56.2066,1
9.7168,11.5585,19.6664,0,73.118,5,2.3495,0,48.4121,22.8502,0
14.3858,12.6152,19.1249,1,76.9748,7,2.2599,2,19.1873,22.3028,0
13.6392,12.0029,4.819,1,49.0997,5,1.9292,0,43.3485,18.0124,0
5.2476,11.9009,34.6137,1,28.5485,2,2.4358,1,24.2804,11.3422,0
10.365,8.7695,29.865,1,23.9287,4,2.3003,1,104.8057,13.6272,0
24.5051,8.8061,17.8812,1,41.8473,1,2.1509,1,84.0425,13.0698,0
13.942,9.4609,2.1549,1,51.7623,2,1.8171,0,100.9422,13.6879,0
15.0856,8.665,26.6502,1,55.6276,7,1.1123,0,35.5966,15.7038,0
11.9999,11.7206,7.5426,1,40.38,1,1.9261,0,24.025,21.9309,0
12.6248,8.7082,9.1782,1,73.4821,4,2.3343,2,85.3537,23.8744,0
17.3038,13.1343,3.6754,1,34.2626,3,1.8957,2,111.3695,10.4982,0
22.3211,8.9973,32.296,1,68.9518,0,2.4833,0,70.5249,15.0703,0
10.4184,12.1187,39.3526,1,47.6741,3,1.139,2,16.5566,18.4241,0
11.8164,11.7286,28.0809,1,35.3574,3,1.9963,2,106.1819,22.4889,0
22.752,9.8914,37.7451,1,20.3347,3,1.5533,0,59.8169,21.4517,0
9.5047,10.2964,9.4461,1,15.6391,7,1.9818,0,93.0737,9.9341,0
23.8541,8.9586,18.7616,1,25.3733,3,2.1389,1,113.5376,20.8041,0
9.5032,8.4211,0.8301,1,11.7045,0,2.0721,2,102.2997,12.8855,0
18.4949,12.3541,27.0494,1,74.2721,3,1.6194,1,21.3376,18.4791,0
24.8373,10.9806,21.0277,1,85.746,3,0.8241,2,41.9419,22.8265,0
6.0187,13.0174,30.6863,1,81.0588,0,0.8953,2,82.6094,22.9376,0
13.4141,13.1877,17.4965,1,13.1182,0,0.9249,2,74.4301,21.5681,0
12.2185,11.6982,15.5049,1,27.5201,6,1.5985,1,96.2679,21.701,0
24.7489,8.7356,20.5269,1,19.2898,2,1.4013,1,45.8879,20.1391,0
24.897,8.4146,2.9949,1,59.812,2,1.3861,2,38.2692,9.0219,0
23.7064,10.4575,15.7185,1,75.6613,7,1.3094,1,92.0103,15.9328,0
9.4723,8.7895,17.1308,0,19.5268,4,2.3946,2,93.9146,16.2699,0
17.1157,11.159,13.0148,1,65.5638,2,1.0737,0,28.806,21.5437,0
16.804,10.1283,2.2299,1,31.199,1,2.074,2,21.6244,8.5268,0
23.2576,9.0339,38.4583,1,34.8386,7,2.3218,2,51.1128,12.8689,0
5.3227,11.8669,9.1706,0,48.1044,1,2.1642,2,73.1222,17.5226,0
22.2682,10.6497,27.836,1,18.3524,3,1.8067,2,64.3567,21.4258,0
10.9711,12.4665,32.0992,1,24.0197,1,1.9782,2,100.9531,19.8414,0
24.8421,8.9573,21.814,1,78.9642,7,1.6699,1,69.6874,16.9425,0
14.0561,10.2778,28.6426,1,76.0449,2,1.1441,1,31.2398,22.0328,0
14.9959,12.2651,29.2992,0,13.7166,3,2.0869,2,82.751,21.0286,0
9.3679,10.2407,2.5896,1,16.8903,7,1.0256,1,60.8023,16.5238,0
19.0438,11.0905,4.1886,1,65.6011,3,1.3301,2,57.5644,12.2584,0
13.1475,9.6333,3.6575,0,69.9468,4,2.0811,0,79.791,13.8937,0
21.5681,12.3688,36.1892,0,18.1892,3,0.8265,0,99.2026,17.626,0
13.2936,10.9063,37.0691,1,41.3384,6,1.0716,1,74.2039,19.5123,0
5.2472,12.3361,17.9792,1,28.8673,0,1.3709,2,35.9796,22.5066,0
24.635,9.1283,5.2002,1,87.25,5,0.816,2,81.3542,16.428,0
13.6795,9.6656,14.0371,0,52.1541,6,1.7458,2,34.5125,9.839,0
19.6778,11.3002,13.1884,1,9.218,1,0.888,2,75.157,21.7556,0
24.6881,9.0698,14.6403,1,32.1184,1,1.6522,0,114.0239,12.3564,0
9.3602,10.3406,5.6219,1,72.7329,0,0.8993,1,51.1317,19.3683,0
12.1894,10.6349,17.9934,1,31.157,0,1.9276,2,90.5381,18.1091,0
20.6333,10.7648,30.8582,1,28.7309,4,1.1498,1,18.8617,14.9522,0
16.2574,8.7867,20.5531,1,45.128,6,1.9549,2,47.3053,12.0434,0
10.3797,10.6546,28.1387,1,21.0973,5,2.4317,2,36.91,11.6191,0
9.3914,12.0781,38.6798,1,50.3036,7,1.8792,1,27.6128,14.5987,0
9.6131,11.9557,31.9638,0,9.308,1,1.0048,0,20.5366,21.3238,0
14.511,10.7251,5.4849,1,83.0361,3,2.252,2,80.3475,22.8025,0
6.5498,10.1092,16.0079,1,30.8468,7,1.6538,0,73.5646,16.2812,0
21.9487,9.5211,12.1258,1,19.1154,5,1.3738,1,48.7383,23.8224,0
16.3905,13.0534,26.1097,1,86.6207,0,0.8981,0,60.6148,13.017,0
3.0742,9.6062,1.5009,0,2.9671,28,6.6263,5,3.1272,40.6703,1
12.4772,10.9462,0.1976,1,8.5175,0,1.325,2,27.9049,11.5416,0
12.1063,9.7577,2.6723,1,68.279,0,2.4088,1,40.0482,8.2203,0
17.2477,9.0862,3.8848,1,63.2622,7,1.4389,0,93.1937,20.5554,0
10.3216,10.6359,2.4811,1,78.6196,2,2.2976,1,85.2305,24.0695,0
12.063,10.1008,32.2036,1,36.2071,6,1.6007,1,82.3043,14.0468,0
11.3917,12.5939,13.4282,1,22.6221,3,1.3901,1,37.7501,11.6832,0
19.1297,13.0482,25.702,1,23.4945,1,1.354,1,78.9334,21.1973,0
6.8235,9.1867,28.9287,1,22.5141,0,1.0241,0,75.4246,19.2565,0
20.7336,13.3276,20.0048,1,85.3814,7,1.0846,0,81.8751,13.4494,0
6.0311,12.5126,23.417,1,73.7015,4,1.8235,2,82.5875,22.4035,0
17.5049,9.5385,7.472,1,31.4387,3,2.1321,1,86.1925,11.7057,0
19.9271,9.7004,37.2965,1,44.3049,0,1.2516,2,110.5553,10.94,0
12.3364,8.3694,21.7868,1,19.7553,7,1.9776,1,84.5129,8.9945,0
21.5272,8.0891,38.0936,1,83.8566,5,1.0818,0,103.8006,24.5155,0
21.6157,13.2406,2.6713,1,38.513,7,1.5633,2,106.0334,9.5785,0
12.9742,12.2463,8.9006,0,74.9913,6,1.5122,1,42.7478,15.8176,0
15.3212,10.8517,26.3226,1,15.7062,3,2.0411,0,26.0433,11.4224,0
24.9345,11.6422,26.1392,1,25.49,4,1.6849,0,33.559,23.5805,0
14.8596,9.9294,7.03,0,10.3856,4,2.0551,2,72.8954,16.1505,0
6.5864,8.3303,32.4114,1,85.3902,7,1.1819,1,77.3362,24.2485,0
13.4152,8.3348,2.0492,1,9.7193,5,1.5754,2,89.9904,10.4714,0
7.4068,8.9719,33.9549,0,80.0272,0,0.8851,1,20.0775,8.7398,0
18.8527,12.4053,24.4992,1,38.8323,4,1.7671,0,114.2298,15.7497,0
24.0467,10.0231,37.0327,1,18.8458,0,1.0971,2,111.0315,8.7509,0
15.6465,11.5052,22.9929,1,35.4615,5,2.299,0,72.9798,24.8249,0
3.791,9.7036,1.5009,0,1.5547,44,6.0225,10,2.441,36.6084,1
17.9501,12.9433,16.4874,1,14.9953,2,0.9824,2,31.4791,11.3101,0
19.8333,9.7596,11.7527,1,9.2089,5,2.1695,2,57.3337,18.5249,0
21.5019,12.0527,37.0867,1,78.562,0,1.1437,1,23.8494,19.8834,0
0.5476,9.6924,1.5009,0,3.2907,55,9.3518,5,3.7658,66.232,1
21.0069,13.1012,18.6966,1,55.1975,5,1.406,1,49.0039,13.8975,0
24.275,8.8593,9.6494,1,33.7497,7,1.6763,1,119.0157,9.4545,0
24.8164,8.9622,17.9769,1,63.3636,7,2.2308,0,71.8589,17.6355,0
16.4333,12.2716,18.4552,1,73.7727,6,1.4574,2,81.0266,12.2215,0
1.0594,9.6927,1.5009,1,2.5402,18,9.9122,7,1.534,38.969,1
1.2223,9.6432,1.5009,0,0.6446,41,11.1611,9,0.4441,68.0942,1
18.6191,12.6995,25.1925,1,11.7901,3,1.9791,1,115.5217,23.0351,0
5.2346,11.1644,17.0495,1,17.1052,2,1.0444,0,51.597,19.8392,0
7.481,9.8163,15.986,1,30.5444,7,0.963,1,46.0471,21.1996,0
2.5058,9.6519,1.5009,1,3.7844,45,8.6795,6,2.8218,64.1936,1
11.1703,12.3127,30.9142,1,72.921,5,1.2601,0,33.3998,9.9573,0
17.7467,13.0817,38.356,0,22.0485,0,2.1949,1,62.9368,13.2066,0
14.2621,12.1391,1.1909,1,20.7658,3,0.886,2,43.0284,24.1725,0
5.3434,8.2191,5.7781,1,88.3738,4,0.9906,0,26.7653,21.062,0
11.9889,9.5228,22.5792,0,71.7452,4,2.0612,0,35.8068,24.83,0
12.0998,8.5988,16.7107,1,57.478,0,2.1988,1,35.8883,15.3836,0
24.8753,10.4534,36.8121,1,40.3151,1,1.4976,0,44.9356,21.6148,0
7.9956,12.8815,5.4023,1,26.6606,3,1.9618,2,38.7295,10.3942,0
22.7224,8.5796,6.0368,0,44.7656,7,2.1658,2,38.6565,23.1364,0
15.8401,8.1443,26.1194,1,36.3243,3,2.3525,1,19.6667,23.112,0
24.0983,12.0378,3.1959,1,70.5863,7,1.0417,0,44.2438,22.4989,0
19.5284,8.2207,15.6583,0,71.1273,7,1.3794,1,74.7867,23.9975,0
7.8614,8.0371,6.4398,1,24.6941,2,2.0013,2,32.8112,20.0609,0
15.0389,9.9658,16.5564,1,69.8369,1,2.0263,1,28.2358,12.5339,0
19.5585,13.0883,2.7836,1,62.3461,0,0.8743,2,77.5512,15.4295,0
13.9955,13.0509,2.5299,1,85.1998,6,0.9563,2,93.1363,11.8656,0
23.385,11.2439,34.6638,1,71.2119,3,1.3212,2,48.7095,8.3911,0
16.0942,12.1246,39.187,1,76.9406,0,1.7328,0,60.395,8.1873,0
20.1424,12.3198,16.0833,1,56.9189,6,1.0369,0,16.1434,21.7259,0
23.3816,12.1185,15.864,1,67.9037,5,2.1433,1,111.0875,9.9487,0
1.8706,9.8916,1.5009,0,2.5299,20,6.0768,18,1.6886,47.744,1
10.8333,8.3102,36.2171,1,36.406,6,1.1131,0,89.2544,12.2816,0
18.1988,9.1621,0.6259,1,34.16,4,2.1005,0,109.855,10.571,0
3.8169,9.7125,1.5009,0,3.1446,32,5.0923,18,0.0594,64.6611,1
8.1341,12.5955,1.4186,1,74.6222,0,2.4362,0,89.2158,20.8325,0
19.2572,10.8698,29.3704,0,85.4841,1,1.4954,2,99.7168,9.2925,0
13.1711,10.769,26.03,1,68.107,1,2.4614,0,62.5812,18.4781,0
19.5392,10.4292,34.5687,0,83.0138,4,1.8973,1,65.2027,12.5804,0
23.3722,8.1571,32.8113,0,14.1424,4,1.534,0,28.2079,20.3644,0
7.0255,11.1691,33.7995,1,36.5653,6,2.2112,2,86.0028,11.7027,0
20.4611,11.1074,6.8076,1,83.2873,1,1.4123,2,18.1478,11.2659,0
16.5458,11.119,9.6155,1,19.4799,4,1.7567,2,23.0613,17.5877,0
10.7497,8.5138,22.27,0,74.1217,6,1.0996,2,109.4401,13.6779,0
9.7695,8.0345,11.7077,1,63.8981,1,0.8388,2,69.2938,12.3169,0
11.1411,10.7663,15.4486,1,28.2558,2,2.1472,2,109.795,13.8442,0
7.4931,10.3557,3.2792,1,83.2656,5,1.5574,1,38.0632,11.5393,0
14.0694,9.8357,31.3738,1,71.5477,2,1.6073,1,81.954,11.7573,0
22.9704,10.565,28.1791,1,72.5906,4,1.4813,1,26.5837,22.5858,0
11.1448,11.3017,13.9902,1,66.7422,0,2.2567,2,57.7231,11.5032,0
10.1915,12.6339,25.9724,1,30.8432,0,1.7923,2,113.1442,23.9704,0
20.9609,11.928,32.7441,1,86.5447,3,2.152,2,117.5137,16.9401,0
20.9956,10.717,6.6612,1,72.1634,7,1.4971,1,112.0834,24.1515,0
11.6217,9.3325,34.02,1,67.8174,0,1.3771,0,104.8534,20.7637,0
8.4435,8.5019,11.0151,1,13.7599,4,1.5852,0,108.5571,17.9722,0
10.0546,12.097,5.2414,1,52.4506,5,1.3685,1,103.081,18.2285,0
8.6608,10.032,8.2182,1,41.9014,3,1.3896,1,20.1928,17.405,0
11.4685,13.4401,8.4433,1,43.1977,1,1.7627,1,107.3353,13.9631,0
24.0123,13.1456,33.3857,1,62.5674,6,1.4324,0,26.7772,11.0978,0
14.1483,10.1417,36.9566,0,46.5488,6,2.462,0,35.2972,20.8766,0
10.8959,9.9776,30.3002,1,36.3502,4,0.8201,2,20.8196,15.1107,0
7.3072,10.7557,4.0659,1,52.6613,3,1.8808,1,75.5527,15.8738,0
19.7515,12.5378,19.476,1,50.0787,6,2.1722,1,118.6682,18.5039,0
14.2358,12.9446,6.3182,1,41.9681,6,2.4642,0,98.0039,21.7974,0
2.8668,9.7073,1.5009,0,0.969,28,11.2155,13,4.8838,57.3768,1
23.4698,8.9957,37.8007,1,59.507,3,0.9036,1,82.8142,14.8027,0
16.1054,13.4162,17.0773,1,47.3975,4,0.9674,1,98.6017,21.0521,0
11.5072,13.1172,39.7789,1,17.7737,1,0.9725,0,114.7096,13.7633,0
24.7962,11.1446,0.2725,1,24.6466,5,0.912,2,86.5515,8.5415,0
21.3413,9.8609,17.1409,1,84.1725,5,2.0483,1,92.7816,12.0755,0
15.2852,10.4877,5.9499,1,70.5033,2,2.1991,2,26.3868,22.8063,0
19.3942,9.518,3.6699,0,43.4335,5,1.3217,1,35.9532,16.5959,0
8.5129,8.7308,21.109,1,72.1275,1,2.106,1,88.8102,23.9976,0
24.9151,9.2864,8.7578,1,85.0741,6,1.5251,0,68.7314,10.2254,0
15.1149,10.3241,15.5309,1,87.1786,4,1.939,0,43.9054,15.4629,0
5.9713,13.0853,15.8057,1,24.9767,2,2.1084,0,44.7731,23.0521,0
8.1299,12.5531,6.7085,1,70.3931,4,1.9369,2,76.461,12.1797,0
24.8896,11.2643,21.8502,1,83.5538,7,1.9995,2,48.5187,11.732,0
12.6605,10.6305,0.1867,1,85.4258,1,1.7744,2,87.0613,10.3751,0
24.9592,13.4256,16.6304,1,85.9346,4,1.5459,0,110.4678,14.906,0
14.6405,11.8101,33.8103,1,67.3208,1,1.1033,2,86.4398,10.5609,0
12.9294,10.6209,7.239,1,8.0084,3,2.1735,2,81.8992,20.4661,0
15.8516,11.6205,31.2872,0,76.5622,3,2.2925,2,33.2548,15.1597,0
15.8725,11.4138,12.5054,1,79.3724,5,2.2128,0,81.7725,13.4527,0
14.8518,9.2687,28.9739,1,85.8599,0,1.6386,1,53.098,24.2193,0
2.1207,9.8358,1.5009,0,2.5027,29,5.1236,18,2.4657,38.1416,1
14.7168,9.3145,16.3021,0,79.7917,0,1.6426,1,82.9398,23.1819,0
21.2883,8.2381,19.5,0,20.7936,5,1.9453,1,81.1028,16.1216,0
19.8466,9.6624,35.3312,1,84.9636,6,0.8029,0,40.3534,12.2268,0
11.63,11.5269,36.0367,1,80.913,3,2.1225,1,37.6509,14.5728,0
17.109,12.6134,17.4605,1,84.3234,4,1.2923,0,114.4872,16.7072,0
17.6512,11.4984,10.1263,1,83.668,7,1.6235,0,98.8445,18.2141,0
12.0841,9.2318,37.8601,1,37.1793,5,1.6419,1,27.6757,16.7853,0
12.6844,11.6539,9.3592,1,26.3821,1,1.9969,1,28.0976,15.3732,0
16.1823,12.1349,2.9423,1,75.6475,1,2.2599,2,106.1467,8.1833,0
21.3569,12.3848,21.3984,1,16.7538,6,1.357,0,28.3314,20.1134,0
6.4259,12.2042,30.5104,1,25.0116,4,1.0117,0,104.6835,16.0034,0
21.6334,11.4209,35.0783,1,36.1363,3,1.9812,0,63.1863,18.9131,0
21.6443,8.0429,3.0188,1,57.4381,4,1.9478,1,15.2768,8.0299,0
15.6236,12.0809,36.0537,1,30.6678,4,1.4514,2,103.321,11.2892,0
14.4534,8.8586,33.2595,1,53.3991,7,0.8169,1,92.0226,18.0557,0
12.2111,11.0446,2.2895,1,25.4872,1,1.5166,2,75.9086,14.2287,0
9.7491,9.624,9.7025,1,53.9528,0,1.7024,2,75.6103,10.0414,0
19.7241,8.9746,5.0879,1,26.7885,2,2.4256,1,68.4219,21.0385,0
12.4305,8.4641,14.9697,0,9.2958,4,2.3147,1,92.595,20.9839,0
24.502,10.81,11.4329,1,52.3192,0,1.3717,1,67.8465,16.477,0
18.7452,13.4421,3.2261,1,59.2803,1,1.0246,0,95.0042,19.6847,0
0.8073,9.7101,1.5009,0,0.5424,51,6.8941,9,0.3519,49.6513,1
0.6941,9.8369,1.5009,1,2.0262,30,10.6466,4,1.9352,43.7618,1
15.5295,9.338,17.4731,1,37.9667,1,2.3486,2,28.3304,8.539,0
5.1691,11.8807,15.114,1,67.3013,2,1.4527,1,85.7595,23.7122,0
1.8396,9.7575,1.5009,0,2.3811,46,11.0665,19,0.8441,36.006,1
23.6527,8.4793,33.2546,1,74.5624,3,1.273,2,99.9964,21.0668,0
18.4596,11.3745,3.0925,1,78.5497,3,1.9107,2,71.3506,12.347,0
15.4868,9.3241,23.1825,1,16.8398,5,1.3257,0,115.0968,10.4974,0
16.7192,9.3421,35.7762,0,61.4418,1,1.6049,0,112.7672,20.2655,0
17.0231,11.6959,20.5448,1,29.5205,0,2.3681,2,43.256,13.7503,0
16.9881,10.1051,6.3256,1,36.6556,2,0.8523,0,22.1349,17.9196,0
23.3671,8.3042,21.4618,1,26.4648,4,2.0918,1,54.0866,14.7178,0
18.6713,11.1383,11.7506,1,29.059,2,1.6767,2,111.1752,13.7499,0
8.838,12.3844,0.6976,1,23.6609,1,2.0986,0,45.1179,19.9153,0
18.0303,10.2855,6.2242,1,78.0435,7,1.8892,1,81.0036,19.042,0
18.5202,9.5719,8.1792,1,28.3161,5,2.164,0,59.8953,23.2877,0
12.3868,11.0003,19.0413,1,20.6184,0,1.8253,1,28.1627,9.5011,0
6.1282,10.0235,15.3497,1,68.7975,4,1.111,0,88.7789,15.9038,0
14.6272,12.6248,38.5882,1,19.3744,7,2.1013,2,16.794,15.1172,0
12.9874,13.3984,17.1533,0,64.402,7,1.8461,0,106.5264,21.2167,0
21.3796,9.8971,3.71,1,49.8653,0,0.8649,1,49.6388,17.2661,0
6.0575,11.5792,25.0634,1,33.774,0,1.7709,2,20.5768,24.9523,0
2.9472,9.6724,1.5009,0,2.7811,31,5.7982,13,1.2667,47.365,1
16.2924,8.251,17.3699,1,84.7493,6,1.1837,0,32.5723,24.0828,0
15.277,11.7155,5.1798,1,81.8443,7,2.0151,1,86.3429,24.4786,0
22.7644,10.605,16.8863,1,33.8897,0,2.2735,2,26.9817,23.2589,0
23.6072,10.2875,31.8084,1,23.8478,1,2.4461,0,39.6103,8.4371,0
18.9064,13.475,21.7703,1,32.242,6,1.0308,0,30.2909,21.4732,0
13.3579,11.8323,16.7363,1,20.7932,3,1.2636,2,104.5326,24.3008,0
19.1277,11.7009,38.2196,1,36.0572,0,1.9041,0,61.4867,20.0886,0
21.2572,12.8489,21.9634,1,86.9131,3,1.6125,1,77.5987,19.7079,0
10.6903,8.9643,37.9463,1,62.4926,6,1.0692,2,32.0588,16.9224,0
2.9242,9.6849,1.5009,0,1.5197,32,6.9914,8,2.2046,41.7686,1
8.2814,13.2026,5.5886,1,35.6373,5,1.5067,0,34.9186,10.8181,0
21.6691,12.3003,10.0726,1,22.3254,1,0.933,1,62.1762,12.2079,0
5.8497,11.5724,29.8332,0,79.7874,7,2.3736,0,61.6558,17.4719,0
3.5524,9.8145,1.5009,1,2.1241,50,7.1907,5,3.2825,44.18,1
