trigger_type,severity,weekly_income,income_norm,claim_amount
extreme_heat,0.1268,9402.97,0.5854,308.27
extreme_heat,0.4397,8439.88,0.5141,395.4
heavy_rain,0.7146,2559.1,0.0785,180.68
traffic,0.3917,2567.49,0.0791,78.55
extreme_heat,0.5799,4359.37,0.2118,213.35
heavy_rain,0.3367,2584.82,0.0804,117.06
aqi,0.616,3761.09,0.1675,122.15
traffic,0.5604,2816.95,0.0976,107.21
traffic,0.6494,3293.81,0.1329,144.56
aqi,0.739,1993.85,0.0366,64.88
aqi,0.2197,6084.19,0.3396,137.61
heavy_rain,0.503,7345.88,0.433,480.99
traffic,0.6746,3827.24,0.1724,155.7
traffic,0.1275,3951.61,0.1816,79.29
heavy_rain,0.3908,5511.43,0.2971,295.75
heavy_rain,0.3812,4027.7,0.1872,211.84
heavy_rain,0.8836,9554.64,0.5966,500.0
traffic,0.9705,2083.53,0.0432,99.72
traffic,0.2419,6188.64,0.3473,173.54
traffic,0.6481,3800.54,0.1704,165.51
heavy_rain,0.3534,2297.08,0.059,104.81
heavy_rain,0.8596,12376.37,0.8057,500.0
extreme_heat,0.5852,13261.23,0.8712,500.0
extreme_heat,0.5571,3626.65,0.1575,171.91
aqi,0.4216,5025.91,0.2612,144.32
aqi,0.3592,3179.27,0.1244,68.82
aqi,0.4785,3445.6,0.1441,90.09
aqi,0.7112,2284.15,0.0581,81.52
aqi,0.484,2121.48,0.046,58.54
extreme_heat,0.6906,10118.04,0.6384,500.0
heavy_rain,0.7846,3946.62,0.1812,293.16
heavy_rain,0.846,4126.94,0.1946,330.65
extreme_heat,0.5305,2683.13,0.0876,123.08
heavy_rain,0.2544,4424.82,0.2167,197.29
heavy_rain,0.9219,1897.14,0.0294,142.55
aqi,0.5338,2732.93,0.0913,77.41
heavy_rain,0.3695,2208.6,0.0525,111.83
aqi,0.2618,7680.52,0.4578,198.36
traffic,0.088,1761.73,0.0194,50.0
traffic,0.6083,2231.42,0.0542,82.02
traffic,0.3661,1500.0,0.0,50.0
heavy_rain,0.4142,2578.58,0.0799,138.85
traffic,0.4054,3197.87,0.1258,95.31
heavy_rain,0.8178,6560.95,0.3749,500.0
aqi,0.6981,3601.12,0.1556,129.79
heavy_rain,0.6048,3277.08,0.1316,206.18
heavy_rain,0.7732,4674.86,0.2352,352.33
traffic,0.4811,3224.55,0.1277,113.11
traffic,0.3495,13426.07,0.8834,500.0
extreme_heat,0.268,2994.4,0.1107,91.45
traffic,0.7181,4948.58,0.2555,227.05
heavy_rain,0.5773,6082.85,0.3395,410.65
traffic,0.3873,2951.72,0.1075,89.54
heavy_rain,0.8294,4370.73,0.2126,338.95
heavy_rain,0.7417,3132.47,0.1209,217.3
heavy_rain,0.6035,4614.74,0.2307,298.07
heavy_rain,0.6271,4232.14,0.2024,284.39
heavy_rain,0.4373,3751.3,0.1668,198.24
extreme_heat,0.6283,2257.96,0.0561,105.71
heavy_rain,0.441,10217.4,0.6457,500.0
heavy_rain,0.3643,5394.85,0.2885,281.03
extreme_heat,0.1163,1818.34,0.0236,52.21
heavy_rain,0.8685,3261.08,0.1305,252.88
traffic,0.2737,1835.92,0.0249,50.0
aqi,0.5689,5890.17,0.3252,191.36
extreme_heat,0.1815,3980.28,0.1837,120.16
aqi,0.342,4032.08,0.1876,103.16
heavy_rain,0.4736,2640.75,0.0845,149.26
heavy_rain,0.5972,3436.53,0.1434,214.68
traffic,0.5849,5964.57,0.3307,250.24
traffic,0.373,6822.06,0.3942,238.29
traffic,0.852,6143.87,0.344,325.35
heavy_rain,0.6879,1851.81,0.0261,114.99
traffic,0.4172,3666.31,0.1605,128.39
extreme_heat,0.4914,4567.21,0.2272,201.81
heavy_rain,0.3115,2786.7,0.0953,129.03
heavy_rain,0.3495,1755.47,0.0189,82.41
aqi,0.8749,2114.73,0.0455,81.32
heavy_rain,0.6279,8517.58,0.5198,500.0
traffic,0.256,2217.8,0.0532,57.34
traffic,0.5757,4120.71,0.1941,173.51
traffic,0.3986,3721.32,0.1645,128.58
traffic,0.8282,3726.07,0.1649,179.35
aqi,0.7382,3429.16,0.1429,119.49
heavy_rain,0.3662,5970.4,0.3311,310.38
heavy_rain,0.8419,4096.17,0.1923,318.86
extreme_heat,0.7633,2942.96,0.1069,156.27
extreme_heat,0.8191,4128.51,0.1947,237.46
heavy_rain,0.3641,2124.36,0.0462,98.93
heavy_rain,0.5101,5104.98,0.267,314.86
heavy_rain,0.7236,2862.69,0.1009,191.25
heavy_rain,0.4909,2946.33,0.1071,165.41
heavy_rain,0.6227,5200.57,0.2741,353.53
aqi,0.3795,3282.44,0.132,77.66
heavy_rain,0.6384,3376.15,0.139,227.59
aqi,0.6134,7214.26,0.4233,263.26
aqi,0.4545,2473.54,0.0721,61.3
heavy_rain,0.68,5162.58,0.2713,371.56
traffic,0.2617,6468.9,0.3681,187.52
traffic,0.4291,7211.62,0.4231,267.27
traffic,0.5552,11947.29,0.7739,500.0
heavy_rain,0.8461,2918.81,0.1051,222.32
heavy_rain,0.7214,2607.2,0.082,178.15
heavy_rain,0.3917,6054.81,0.3374,341.45
traffic,0.2053,6438.95,0.3658,182.12
aqi,0.4568,2709.81,0.0896,70.91
traffic,0.4096,5127.65,0.2687,181.04
traffic,0.404,15000.0,1.0,500.0
aqi,0.3632,4240.06,0.203,104.17
traffic,0.8774,6385.27,0.3619,345.73
heavy_rain,0.8155,8851.73,0.5446,500.0
aqi,0.8003,14071.03,0.9312,500.0
extreme_heat,0.0366,4549.85,0.2259,99.76
heavy_rain,0.5421,7528.99,0.4466,500.0
extreme_heat,0.5898,2712.84,0.0898,123.23
aqi,0.5976,4074.24,0.1907,128.23
heavy_rain,0.7444,3218.83,0.1273,222.68
extreme_heat,0.1282,1567.64,0.005,50.0
heavy_rain,0.7743,1805.3,0.0226,124.75
heavy_rain,0.2573,4989.13,0.2585,234.05
heavy_rain,0.7593,5038.4,0.2621,383.4
traffic,0.6175,2390.33,0.066,98.55
aqi,0.6507,8766.5,0.5383,339.54
heavy_rain,0.746,2310.01,0.06,160.33
heavy_rain,0.3732,4576.25,0.2279,244.17
heavy_rain,0.5326,3269.46,0.1311,191.06
heavy_rain,0.2712,4244.9,0.2033,192.47
extreme_heat,0.4744,6306.06,0.356,287.66
traffic,0.3237,5876.23,0.3242,190.46
traffic,0.3008,5732.58,0.3135,181.52
extreme_heat,0.5863,5378.03,0.2873,269.02
extreme_heat,0.6109,2129.47,0.0466,95.68
heavy_rain,0.5195,7095.85,0.4145,458.28
heavy_rain,0.1866,2368.13,0.0643,89.26
aqi,0.5825,3816.1,0.1716,118.65
traffic,0.1017,3375.63,0.1389,73.58
aqi,0.8443,4793.72,0.244,193.39
aqi,0.4376,3157.84,0.1228,91.67
traffic,0.1578,3717.27,0.1642,84.72
aqi,0.0834,9040.18,0.5585,172.06
extreme_heat,0.0918,2105.64,0.0449,50.0
heavy_rain,0.6965,4018.91,0.1866,277.21
heavy_rain,0.1115,2305.23,0.0596,82.84
heavy_rain,0.2848,5637.38,0.3065,265.62
heavy_rain,0.8278,2797.93,0.0961,201.85
extreme_heat,0.4896,4102.16,0.1928,180.1
traffic,0.6139,2074.9,0.0426,82.93
traffic,0.1513,7675.36,0.4574,197.01
extreme_heat,0.4476,4173.02,0.198,164.97
heavy_rain,0.2862,4310.82,0.2082,195.64
traffic,0.2347,6090.78,0.3401,177.82
extreme_heat,0.6934,2152.31,0.0483,105.94
heavy_rain,0.2668,2958.65,0.108,123.79
heavy_rain,0.1903,4380.98,0.2134,182.19
heavy_rain,0.0639,1667.38,0.0124,51.08
heavy_rain,0.5965,1759.33,0.0192,103.33
traffic,0.7351,2668.76,0.0866,106.55
traffic,0.5827,2274.47,0.0574,80.59
traffic,0.8339,3388.25,0.1399,170.97
heavy_rain,0.8366,5225.03,0.2759,422.18
traffic,0.828,5854.35,0.3225,296.17
traffic,0.6324,9943.81,0.6255,490.8
heavy_rain,0.4628,3978.61,0.1836,223.66
traffic,0.3263,4346.73,0.2109,136.77
extreme_heat,0.8557,3974.12,0.1833,238.36
extreme_heat,0.5877,4722.69,0.2387,226.63
heavy_rain,0.5432,4910.76,0.2526,314.11
extreme_heat,0.5325,6380.86,0.3615,315.26
heavy_rain,0.6809,6368.4,0.3606,471.2
heavy_rain,0.5506,5217.02,0.2753,331.94
heavy_rain,0.8695,8561.98,0.5231,500.0
aqi,0.3973,4078.07,0.191,112.28
heavy_rain,0.3755,2963.77,0.1084,138.29
extreme_heat,0.3906,3216.27,0.1271,122.22
heavy_rain,0.5276,3816.48,0.1716,226.94
aqi,0.5846,2340.65,0.0623,66.95
extreme_heat,0.4887,2961.1,0.1082,120.56
aqi,0.3151,2275.79,0.0575,56.16
heavy_rain,0.6767,4778.97,0.2429,339.0
heavy_rain,0.4035,4802.59,0.2446,270.25
extreme_heat,0.7676,1661.61,0.012,81.9
heavy_rain,0.0516,2901.43,0.1038,90.47
traffic,0.3827,10022.57,0.6313,389.54
aqi,0.7781,5513.14,0.2973,220.32
extreme_heat,0.37,5050.12,0.263,205.63
aqi,0.3257,2886.71,0.1027,67.3
extreme_heat,0.2955,4645.44,0.233,159.57
heavy_rain,0.7017,3994.79,0.1848,276.14
extreme_heat,0.1404,2701.67,0.089,73.0
heavy_rain,0.3014,3143.54,0.1217,148.15
traffic,0.8288,3179.16,0.1244,142.34
heavy_rain,0.2069,1911.54,0.0305,67.31
heavy_rain,0.8352,2076.04,0.0427,154.77
extreme_heat,0.8809,3641.92,0.1587,210.66
heavy_rain,0.7359,2633.32,0.0839,175.24
heavy_rain,0.4402,3461.79,0.1453,191.87
traffic,0.4034,1802.94,0.0224,53.79
heavy_rain,0.7893,6006.89,0.3338,480.51
extreme_heat,0.4969,11387.14,0.7324,500.0
heavy_rain,0.5766,6725.74,0.3871,455.61
heavy_rain,0.1249,7081.69,0.4135,278.51
heavy_rain,0.8983,5503.07,0.2965,479.38
traffic,0.453,4595.32,0.2293,163.88
aqi,0.3306,4201.77,0.2001,105.78
heavy_rain,0.568,2547.17,0.0776,149.16
aqi,0.9297,5681.83,0.3098,249.64
extreme_heat,0.4499,5515.7,0.2975,237.22
traffic,0.7037,3192.29,0.1254,137.7
traffic,0.1457,5234.37,0.2766,132.4
traffic,0.1141,2844.17,0.0996,62.09
traffic,0.7004,2936.2,0.1064,129.04
extreme_heat,0.3274,5928.66,0.328,231.7
extreme_heat,0.4407,4990.36,0.2585,206.81
heavy_rain,0.8573,3583.26,0.1543,278.67
heavy_rain,0.346,3381.81,0.1394,160.99
traffic,0.6409,4391.33,0.2142,188.65
heavy_rain,0.334,1607.28,0.0079,74.08
heavy_rain,0.4716,2754.84,0.093,150.02
heavy_rain,0.1093,2137.61,0.0472,76.18
heavy_rain,0.732,4047.79,0.1887,281.74
traffic,0.7294,6934.81,0.4026,338.38
traffic,0.7244,5108.08,0.2673,233.74
extreme_heat,0.1133,3115.83,0.1197,82.28
heavy_rain,0.6742,2826.24,0.0982,188.45
extreme_heat,0.6491,2760.22,0.0933,132.79
extreme_heat,0.204,10935.93,0.699,409.02
traffic,0.5832,4163.17,0.1973,167.18
extreme_heat,0.6942,4446.51,0.2183,236.22
extreme_heat,0.0376,1500.0,0.0,50.0
extreme_heat,0.4494,2229.5,0.054,85.48
aqi,0.4951,3935.97,0.1804,115.74
traffic,0.2305,3136.68,0.1212,89.27
extreme_heat,0.1064,4300.68,0.2075,109.69
extreme_heat,0.6262,4272.44,0.2054,216.17
heavy_rain,0.1598,5432.89,0.2913,213.64
aqi,0.5375,1580.38,0.006,50.0
heavy_rain,0.9069,2315.51,0.0604,172.94
heavy_rain,0.1098,3828.37,0.1725,138.27
aqi,0.6627,2911.14,0.1045,95.63
traffic,0.4415,3445.63,0.1441,114.35
heavy_rain,0.307,4249.32,0.2037,203.81
heavy_rain,0.6148,2772.58,0.0943,172.82
heavy_rain,0.3106,4429.91,0.217,212.84
extreme_heat,0.6946,5281.64,0.2801,286.21
heavy_rain,0.7635,4156.96,0.1968,302.54
aqi,0.8387,5769.63,0.3163,246.99
aqi,0.687,1500.0,0.0,54.48
extreme_heat,0.615,3001.85,0.1112,149.28
traffic,0.4357,6286.54,0.3546,228.15
heavy_rain,0.3644,2611.87,0.0824,121.95
heavy_rain,0.3268,2440.53,0.0697,109.29
traffic,0.3919,3777.68,0.1687,127.15
heavy_rain,0.5773,3989.18,0.1844,250.33
heavy_rain,0.2013,3079.9,0.117,119.21
heavy_rain,0.5335,10115.12,0.6382,500.0
heavy_rain,0.4861,4643.6,0.2329,268.95
extreme_heat,0.2336,2562.04,0.0787,71.36
traffic,0.351,1959.11,0.034,57.16
traffic,0.3228,4928.49,0.254,149.75
traffic,0.5211,2531.86,0.0764,89.4
traffic,0.7229,11805.37,0.7634,500.0
extreme_heat,0.5298,4983.92,0.2581,227.34
traffic,0.5153,5324.03,0.2833,205.47
extreme_heat,0.5687,4556.65,0.2264,209.26
heavy_rain,0.1367,7050.01,0.4111,281.18
aqi,0.6907,1500.0,0.0,50.0
heavy_rain,0.1923,2204.74,0.0522,87.03
heavy_rain,0.1158,6748.46,0.3888,260.27
heavy_rain,0.4865,8521.01,0.5201,500.0
extreme_heat,0.851,2169.73,0.0496,118.97
extreme_heat,0.4117,1620.82,0.0089,51.56
extreme_heat,0.4124,4375.43,0.213,182.61
aqi,0.6732,5129.21,0.2688,181.13
heavy_rain,0.4078,4331.6,0.2097,230.85
extreme_heat,0.2938,3905.67,0.1782,136.92
heavy_rain,0.2194,1594.11,0.007,53.58
traffic,0.609,3335.89,0.136,136.3
heavy_rain,0.8007,3594.1,0.1551,273.91
heavy_rain,0.9272,3059.11,0.1155,246.99
extreme_heat,0.7106,1541.68,0.0031,77.08
traffic,0.2412,5390.36,0.2882,150.74
traffic,0.529,6203.58,0.3484,254.17
extreme_heat,0.3445,2704.51,0.0892,91.32
traffic,0.8109,3666.58,0.1605,172.91
extreme_heat,0.4907,3138.64,0.1214,132.07
heavy_rain,0.4285,3153.93,0.1225,165.56
heavy_rain,0.69,5149.13,0.2703,376.31
heavy_rain,0.5402,5211.69,0.2749,339.83
heavy_rain,0.8604,6886.96,0.399,500.0
extreme_heat,0.4987,6815.57,0.3937,328.23
extreme_heat,0.8384,3692.64,0.1624,209.73
extreme_heat,0.5517,15000.0,1.0,500.0
extreme_heat,0.5332,8733.98,0.5359,455.06
traffic,0.945,2895.55,0.1034,162.41
traffic,0.148,4286.82,0.2064,93.8
heavy_rain,0.235,1500.0,0.0,69.54
heavy_rain,0.399,4079.09,0.191,219.22
extreme_heat,0.5934,9291.43,0.5771,500.0
extreme_heat,0.545,15000.0,1.0,500.0
heavy_rain,0.0865,3787.12,0.1694,123.86
heavy_rain,0.3852,4757.33,0.2413,250.11
traffic,0.5346,5446.11,0.2923,208.79
traffic,0.6762,10827.58,0.6909,500.0
heavy_rain,0.7109,2461.47,0.0712,164.36
extreme_heat,0.287,15000.0,1.0,500.0
aqi,0.1409,3433.94,0.1433,75.08
heavy_rain,0.653,2241.55,0.0549,139.06
aqi,0.3667,3437.05,0.1435,71.37
heavy_rain,0.6015,2684.36,0.0877,167.86
extreme_heat,0.1351,4962.32,0.2565,139.47
extreme_heat,0.9087,1761.29,0.0194,109.3
heavy_rain,0.1653,4319.18,0.2088,169.09
aqi,0.34,5608.2,0.3043,140.95
extreme_heat,0.6559,8445.74,0.5145,485.88
aqi,0.7216,5655.04,0.3078,215.69
heavy_rain,0.4576,8189.74,0.4955,500.0
aqi,0.4013,2972.52,0.1091,82.68
aqi,0.5575,4900.51,0.2519,154.55
extreme_heat,0.3932,1500.0,0.0,60.67
heavy_rain,0.5011,3800.95,0.1704,213.34
traffic,0.2929,4882.32,0.2505,136.51
extreme_heat,0.7188,5108.27,0.2673,286.47
aqi,0.2498,1831.63,0.0246,50.0
extreme_heat,0.6042,3310.71,0.1341,154.71
heavy_rain,0.2256,3549.7,0.1518,142.74
heavy_rain,0.9146,3246.92,0.1294,255.39
traffic,0.4485,5781.99,0.3172,214.97
aqi,0.6193,3610.44,0.1563,116.1
heavy_rain,0.1491,4228.76,0.2021,155.89
traffic,0.1901,3150.1,0.1222,80.85
aqi,0.7007,6852.8,0.3965,268.8
heavy_rain,0.2934,7112.56,0.4157,363.0
heavy_rain,0.7795,3448.96,0.1444,257.37
traffic,0.351,15000.0,1.0,500.0
traffic,0.2345,2742.87,0.0921,73.13
heavy_rain,0.7752,6658.16,0.3821,500.0
traffic,0.7006,2501.13,0.0742,99.85
extreme_heat,0.5988,5922.49,0.3276,313.22
aqi,0.6442,5695.9,0.3108,201.96
aqi,0.3244,2426.32,0.0686,52.22
traffic,0.2414,3769.5,0.1681,101.09
extreme_heat,0.3145,10238.08,0.6473,437.14
heavy_rain,0.3987,2678.06,0.0873,128.18
extreme_heat,0.8027,4919.36,0.2533,286.55
heavy_rain,0.4379,4758.76,0.2414,264.87
traffic,0.5995,3939.69,0.1807,153.42
heavy_rain,0.6593,1693.3,0.0143,111.7
extreme_heat,0.1728,6089.45,0.34,187.89
heavy_rain,0.4773,4047.31,0.1887,226.2
heavy_rain,0.0911,6987.81,0.4065,259.14
heavy_rain,0.5208,4518.25,0.2236,267.08
traffic,0.5517,4155.69,0.1967,165.15
traffic,0.4403,4847.75,0.248,172.08
heavy_rain,0.1215,2455.87,0.0708,87.74
aqi,0.4071,8769.66,0.5385,274.33
aqi,0.6048,3335.22,0.1359,103.27
heavy_rain,0.2796,3356.72,0.1375,156.52
traffic,0.0445,7678.26,0.4576,168.12
extreme_heat,0.6019,4553.59,0.2262,217.93
heavy_rain,0.6859,3575.19,0.1537,245.38
extreme_heat,0.2308,4948.85,0.2555,163.86
heavy_rain,0.7765,5502.69,0.2965,430.86
aqi,0.3836,3792.69,0.1698,102.03
aqi,0.8046,6381.54,0.3616,262.67
traffic,0.7072,2131.8,0.0468,89.36
extreme_heat,0.711,4586.65,0.2286,254.38
extreme_heat,0.4231,6003.72,0.3336,259.98
aqi,0.5257,5491.18,0.2956,174.87
heavy_rain,0.6968,1500.0,0.0,88.66
heavy_rain,0.4308,3777.07,0.1687,221.92
extreme_heat,0.3103,2192.9,0.0513,64.95
heavy_rain,0.7016,7653.25,0.4558,500.0
heavy_rain,0.6881,3309.87,0.1341,220.94
heavy_rain,0.1093,7239.82,0.4252,295.84
extreme_heat,0.5674,2189.61,0.0511,92.87
heavy_rain,0.7163,4891.83,0.2512,359.41
heavy_rain,0.5388,4039.88,0.1881,242.05
heavy_rain,0.4302,15000.0,1.0,500.0
extreme_heat,0.59,7251.5,0.426,386.36
aqi,0.2855,7022.97,0.4091,173.6
heavy_rain,0.9152,11091.16,0.7105,500.0
traffic,0.8327,4637.28,0.2324,233.07
traffic,0.0958,3828.57,0.1725,92.12
heavy_rain,0.7766,3616.41,0.1568,259.21
traffic,0.1217,4740.55,0.24,109.26
traffic,0.5789,1500.0,0.0,53.39
extreme_heat,0.2404,4028.56,0.1873,130.49
heavy_rain,0.8642,4507.04,0.2227,377.27
heavy_rain,0.6736,3722.22,0.1646,251.28
aqi,0.1701,1871.59,0.0275,50.0
traffic,0.5094,3733.43,0.1654,135.01
aqi,0.2501,1868.98,0.0273,50.0
aqi,0.4095,9768.12,0.6125,308.24
heavy_rain,0.8017,3538.03,0.151,260.57
traffic,0.2359,1500.0,0.0,50.0
extreme_heat,0.6619,3629.12,0.1577,192.76
traffic,0.4022,6296.19,0.3553,224.58
heavy_rain,0.3768,4394.19,0.2144,226.56
heavy_rain,0.2697,2548.02,0.0776,119.3
traffic,0.5412,2866.58,0.1012,100.18
traffic,0.0918,3486.23,0.1471,76.85
traffic,0.4928,3229.78,0.1281,107.49
heavy_rain,0.1478,2143.55,0.0477,79.58
heavy_rain,0.6432,3890.14,0.177,252.51
aqi,0.2693,2065.51,0.0419,50.0
extreme_heat,0.2906,6467.35,0.368,251.93
extreme_heat,0.2517,6874.35,0.3981,248.32
extreme_heat,0.5006,2436.72,0.0694,89.94
extreme_heat,0.6214,2812.08,0.0972,132.44
extreme_heat,0.8403,3256.8,0.1301,188.37
extreme_heat,0.3054,3960.96,0.1823,143.74
traffic,0.1692,4575.28,0.2278,121.06
aqi,0.4302,5072.18,0.2646,150.08
aqi,0.491,5013.36,0.2602,149.07
extreme_heat,0.5981,8751.08,0.5371,484.31
extreme_heat,0.2205,4147.17,0.1961,125.65
traffic,0.2038,2098.04,0.0443,50.0
traffic,0.8965,1799.76,0.0222,87.09
extreme_heat,0.6615,9116.98,0.5642,500.0
traffic,0.5995,5191.76,0.2735,211.66
traffic,0.4052,4461.44,0.2194,152.2
traffic,0.3274,5036.7,0.262,153.88
traffic,0.5224,4359.6,0.2118,166.15
heavy_rain,0.5507,4997.01,0.259,312.22
extreme_heat,0.058,3339.93,0.1363,81.06
extreme_heat,0.3583,6819.89,0.3941,276.41
heavy_rain,0.6193,3095.07,0.1182,186.17
aqi,0.7479,2561.52,0.0786,93.37
traffic,0.6657,1727.75,0.0169,64.22
heavy_rain,0.6995,3572.92,0.1535,244.88
traffic,0.7303,7583.66,0.4506,377.63
traffic,0.1365,3201.34,0.126,74.92
traffic,0.6291,2019.74,0.0385,79.15
extreme_heat,0.2045,4639.74,0.2326,148.67
aqi,0.5839,2905.81,0.1041,85.61
extreme_heat,0.219,8726.62,0.5353,317.93
extreme_heat,0.619,6886.37,0.399,371.8
heavy_rain,0.4631,2131.44,0.0468,119.76
traffic,0.7931,3688.79,0.1621,173.42
traffic,0.4886,2758.28,0.0932,90.12
extreme_heat,0.7005,2252.39,0.0557,112.51
extreme_heat,0.9185,3912.89,0.1787,241.03
traffic,0.6101,6057.89,0.3376,252.0
traffic,0.351,3862.8,0.175,109.94
heavy_rain,0.2312,3108.59,0.1192,128.11
aqi,0.306,1500.0,0.0,50.0
traffic,0.8699,2884.46,0.1026,136.99
aqi,0.2345,5302.33,0.2817,122.91
aqi,0.3384,2057.05,0.0413,50.0
aqi,0.7314,7640.98,0.4549,301.04
traffic,0.3025,3005.45,0.1115,80.75
traffic,0.4328,4433.12,0.2173,149.76
heavy_rain,0.3766,3295.89,0.133,164.05
extreme_heat,0.8784,2234.65,0.0544,122.57
traffic,0.8572,5014.8,0.2604,245.69
extreme_heat,0.6137,2983.92,0.1099,127.39
aqi,0.2857,2653.1,0.0854,58.58
heavy_rain,0.7958,1500.0,0.0,98.02
extreme_heat,0.1066,7718.25,0.4606,220.39
extreme_heat,0.2017,4036.26,0.1879,127.05
extreme_heat,0.5413,6997.34,0.4072,358.51
heavy_rain,0.2549,5486.78,0.2953,253.04
heavy_rain,0.7759,6996.86,0.4072,500.0
traffic,0.1,3034.88,0.1137,65.54
extreme_heat,0.2027,2025.91,0.039,50.0
heavy_rain,0.6339,5891.97,0.3253,418.7
heavy_rain,0.3732,4294.54,0.207,226.9
extreme_heat,0.1632,3186.94,0.125,99.0
heavy_rain,0.4544,5833.41,0.321,342.41
traffic,0.2616,4694.12,0.2366,127.6
traffic,0.7969,5538.45,0.2991,282.03
heavy_rain,0.6891,2413.43,0.0677,160.73
extreme_heat,0.3616,6560.41,0.3748,272.83
heavy_rain,0.5023,4014.57,0.1863,231.35
heavy_rain,0.3972,6921.83,0.4016,399.08
aqi,0.6431,6529.77,0.3726,230.86
extreme_heat,0.6173,5671.16,0.309,292.58
aqi,0.4578,3806.39,0.1708,103.79
heavy_rain,0.3634,5737.53,0.3139,317.38
heavy_rain,0.7284,7012.1,0.4083,500.0
extreme_heat,0.6994,5449.98,0.2926,288.97
extreme_heat,0.6325,4452.85,0.2187,223.77
aqi,0.0633,5744.08,0.3144,101.69
heavy_rain,0.4845,3093.78,0.1181,169.67
aqi,0.3172,8578.33,0.5243,230.43
aqi,0.487,1735.56,0.0174,50.0
extreme_heat,0.241,4093.69,0.1921,128.18
heavy_rain,0.722,3284.67,0.1322,231.1
extreme_heat,0.1434,2920.63,0.1052,73.9
heavy_rain,0.3066,4687.23,0.2361,222.76
traffic,0.2422,2292.19,0.0587,63.16
extreme_heat,0.2458,11801.31,0.7631,488.82
aqi,0.843,2046.62,0.0405,74.93
traffic,0.5504,2500.8,0.0741,90.66
extreme_heat,0.808,2385.49,0.0656,129.35
traffic,0.2231,4443.73,0.2181,114.84
extreme_heat,0.5408,6682.66,0.3839,324.04
aqi,0.6827,5234.38,0.2766,190.76
heavy_rain,0.1608,8401.56,0.5112,379.43
aqi,0.2493,2660.76,0.086,58.47
traffic,0.4244,5593.5,0.3032,199.75
aqi,0.7709,3457.26,0.145,119.62
extreme_heat,0.0303,4509.93,0.223,110.71
traffic,0.0653,7004.73,0.4078,161.3
heavy_rain,0.8271,1726.52,0.0168,127.03
traffic,0.1024,10888.96,0.6955,299.86
heavy_rain,0.2107,3742.01,0.1661,161.53
heavy_rain,0.5503,1802.06,0.0224,96.5
extreme_heat,0.3346,2845.73,0.0997,93.29
heavy_rain,0.2108,4235.06,0.2026,177.56
extreme_heat,0.2109,2845.41,0.0997,80.33
traffic,0.5246,1500.0,0.0,50.0
heavy_rain,0.8678,4223.42,0.2017,345.27
traffic,0.0159,2804.91,0.0967,50.0
heavy_rain,0.3707,5572.34,0.3017,297.74
traffic,0.9551,2358.56,0.0636,109.88
traffic,0.7234,12466.06,0.8123,500.0
extreme_heat,0.4595,5202.08,0.2742,232.94
traffic,0.3923,4439.94,0.2178,152.51
aqi,0.5003,5494.82,0.2959,173.48
traffic,0.1307,1618.48,0.0088,50.0
extreme_heat,0.6322,3138.56,0.1214,156.32
extreme_heat,0.8643,9813.46,0.6158,500.0
traffic,0.8677,3428.69,0.1429,165.29
heavy_rain,0.2789,3899.44,0.1777,178.29
traffic,0.7886,3186.73,0.1249,149.86
heavy_rain,0.7823,8368.7,0.5088,500.0
traffic,0.715,3560.59,0.1526,149.91
heavy_rain,0.3831,2151.85,0.0483,103.08
heavy_rain,0.5086,14609.21,0.9711,500.0
aqi,0.2092,2023.31,0.0388,50.0
aqi,0.5129,3832.64,0.1728,110.36
aqi,0.1911,2641.5,0.0846,55.7
aqi,0.5471,2833.31,0.0988,87.88
extreme_heat,0.4891,2368.67,0.0643,98.33
heavy_rain,0.3141,3071.75,0.1164,142.03
heavy_rain,0.5014,6581.49,0.3764,428.09
extreme_heat,0.4172,1554.65,0.004,54.45
heavy_rain,0.6173,7558.32,0.4488,500.0
aqi,0.3939,6934.05,0.4025,195.61
heavy_rain,0.1036,5190.21,0.2733,183.48
heavy_rain,0.5275,4285.9,0.2064,265.02
heavy_rain,0.2587,4620.78,0.2312,207.07
heavy_rain,0.6595,8198.5,0.4962,500.0
heavy_rain,0.3999,1680.94,0.0134,79.98
traffic,0.7702,5788.59,0.3177,290.26
heavy_rain,0.5157,2770.86,0.0941,152.18
traffic,0.696,6080.69,0.3393,289.36
aqi,0.4181,2960.76,0.1082,80.88
traffic,0.2329,5729.79,0.3133,152.93
traffic,0.4965,1855.22,0.0263,59.85
extreme_heat,0.1958,1726.26,0.0168,53.55
heavy_rain,0.3907,3802.71,0.1706,204.23
heavy_rain,0.0763,8248.32,0.4999,320.44
aqi,0.7495,5261.35,0.2786,197.74
traffic,0.9438,5242.52,0.2772,282.43
heavy_rain,0.4207,6186.33,0.3471,359.34
extreme_heat,0.5088,3299.45,0.1333,139.89
traffic,0.4787,5460.93,0.2934,202.36
traffic,0.5602,3011.41,0.112,111.26
extreme_heat,0.8934,3439.19,0.1436,209.87
aqi,0.6036,3659.48,0.16,125.34
traffic,0.7577,3063.26,0.1158,140.99
traffic,0.763,3893.15,0.1773,178.48
heavy_rain,0.7286,3542.97,0.1513,245.23
heavy_rain,0.6749,2824.73,0.0981,189.03
aqi,0.1834,3750.71,0.1667,82.37
extreme_heat,0.4959,4348.7,0.211,196.53
extreme_heat,0.4683,2321.73,0.0609,93.7
